HOY;DOY;Month;Day;Hour;Load
0.9278901476431276;0.9278901476431276;0.9278901476431276;0.9278901476431276;0.9278901476431276;547.4551871094453
1.8557802952862552;0.9278901476431276;0.9278901476431276;0.9278901476431276;1.8557802952862552;547.4551871094453
2.783670442929383;0.9278901476431276;0.9278901476431276;0.9278901476431276;2.783670442929383;547.4551871094453
3.7115605905725104;0.9278901476431276;0.9278901476431276;0.9278901476431276;3.7115605905725104;547.4551871094453
4.639450738215638;0.9278901476431276;0.9278901476431276;0.9278901476431276;4.639450738215638;538.176285633014
5.567340885858766;0.9278901476431276;0.9278901476431276;0.9278901476431276;5.567340885858766;547.4551871094453
6.495231033501893;0.9278901476431276;0.9278901476431276;0.9278901476431276;6.495231033501893;575.2918915387392
7.423121181145021;0.9278901476431276;0.9278901476431276;0.9278901476431276;7.423121181145021;593.8496944916017
8.351011328788148;0.9278901476431276;0.9278901476431276;0.9278901476431276;8.351011328788148;714.4754136852083
9.278901476431276;0.9278901476431276;0.9278901476431276;0.9278901476431276;9.278901476431276;668.0809063030518
10.206791624074404;0.9278901476431276;0.9278901476431276;0.9278901476431276;10.206791624074404;695.9176107323457
11.134681771717531;0.9278901476431276;0.9278901476431276;0.9278901476431276;11.134681771717531;705.196512208777
12.062571919360659;0.9278901476431276;0.9278901476431276;0.9278901476431276;12.062571919360659;695.9176107323457
12.990462067003786;0.9278901476431276;0.9278901476431276;0.9278901476431276;12.990462067003786;668.0809063030518
13.918352214646914;0.9278901476431276;0.9278901476431276;0.9278901476431276;13.918352214646914;695.9176107323457
14.846242362290042;0.9278901476431276;0.9278901476431276;0.9278901476431276;14.846242362290042;668.0809063030518
15.77413250993317;0.9278901476431276;0.9278901476431276;0.9278901476431276;15.77413250993317;723.7543151616395
16.702022657576297;0.9278901476431276;0.9278901476431276;0.9278901476431276;16.702022657576297;723.7543151616395
17.629912805219426;0.9278901476431276;0.9278901476431276;0.9278901476431276;17.629912805219426;723.7543151616395
18.557802952862552;0.9278901476431276;0.9278901476431276;0.9278901476431276;18.557802952862552;695.9176107323457
19.485693100505678;0.9278901476431276;0.9278901476431276;0.9278901476431276;19.485693100505678;686.6387092559145
20.413583248148807;0.9278901476431276;0.9278901476431276;0.9278901476431276;20.413583248148807;658.8020048266206
21.341473395791937;0.9278901476431276;0.9278901476431276;0.9278901476431276;21.341473395791937;621.6863989208955
22.269363543435063;0.9278901476431276;0.9278901476431276;0.9278901476431276;22.269363543435063;630.9653003973268
23.19725369107819;1.8557802952862552;0.9278901476431276;1.8557802952862552;0.9278901476431276;547.4551871094453
24.125143838721318;1.8557802952862552;0.9278901476431276;1.8557802952862552;1.8557802952862552;547.4551871094453
25.053033986364447;1.8557802952862552;0.9278901476431276;1.8557802952862552;2.783670442929383;547.4551871094453
25.980924134007573;1.8557802952862552;0.9278901476431276;1.8557802952862552;3.7115605905725104;547.4551871094453
26.9088142816507;1.8557802952862552;0.9278901476431276;1.8557802952862552;4.639450738215638;538.176285633014
27.836704429293828;1.8557802952862552;0.9278901476431276;1.8557802952862552;5.567340885858766;547.4551871094453
28.764594576936958;1.8557802952862552;0.9278901476431276;1.8557802952862552;6.495231033501893;575.2918915387392
29.692484724580083;1.8557802952862552;0.9278901476431276;1.8557802952862552;7.423121181145021;593.8496944916017
30.62037487222321;1.8557802952862552;0.9278901476431276;1.8557802952862552;8.351011328788148;714.4754136852083
31.54826501986634;1.8557802952862552;0.9278901476431276;1.8557802952862552;9.278901476431276;668.0809063030518
32.47615516750947;1.8557802952862552;0.9278901476431276;1.8557802952862552;10.206791624074404;695.9176107323457
33.404045315152594;1.8557802952862552;0.9278901476431276;1.8557802952862552;11.134681771717531;705.196512208777
34.33193546279572;1.8557802952862552;0.9278901476431276;1.8557802952862552;12.062571919360659;695.9176107323457
35.25982561043885;1.8557802952862552;0.9278901476431276;1.8557802952862552;12.990462067003786;668.0809063030518
36.18771575808198;1.8557802952862552;0.9278901476431276;1.8557802952862552;13.918352214646914;695.9176107323457
37.115605905725104;1.8557802952862552;0.9278901476431276;1.8557802952862552;14.846242362290042;668.0809063030518
38.04349605336823;1.8557802952862552;0.9278901476431276;1.8557802952862552;15.77413250993317;723.7543151616395
38.971386201011356;1.8557802952862552;0.9278901476431276;1.8557802952862552;16.702022657576297;723.7543151616395
39.89927634865449;1.8557802952862552;0.9278901476431276;1.8557802952862552;17.629912805219426;723.7543151616395
40.827166496297615;1.8557802952862552;0.9278901476431276;1.8557802952862552;18.557802952862552;695.9176107323457
41.75505664394074;1.8557802952862552;0.9278901476431276;1.8557802952862552;19.485693100505678;686.6387092559145
42.68294679158387;1.8557802952862552;0.9278901476431276;1.8557802952862552;20.413583248148807;658.8020048266206
43.610836939227;1.8557802952862552;0.9278901476431276;1.8557802952862552;21.341473395791937;621.6863989208955
44.538727086870125;1.8557802952862552;0.9278901476431276;1.8557802952862552;22.269363543435063;630.9653003973268
45.46661723451325;2.783670442929383;0.9278901476431276;2.783670442929383;0.9278901476431276;547.4551871094453
46.39450738215638;2.783670442929383;0.9278901476431276;2.783670442929383;1.8557802952862552;547.4551871094453
47.32239752979951;2.783670442929383;0.9278901476431276;2.783670442929383;2.783670442929383;547.4551871094453
48.250287677442635;2.783670442929383;0.9278901476431276;2.783670442929383;3.7115605905725104;547.4551871094453
49.17817782508576;2.783670442929383;0.9278901476431276;2.783670442929383;4.639450738215638;538.176285633014
50.106067972728894;2.783670442929383;0.9278901476431276;2.783670442929383;5.567340885858766;547.4551871094453
